Artist ID,Name,Nationality,Gender,Birth Year,Death Year
2522,Cedric Hartman,American,Male,1929,
2523,Rosella Hartman,Nationality unknown,Female,1894,1984
2524,Erich Hartmann,American,Male,1922,1999
2525,Hans Hartung,French,Male,1904,1989
2526,Josef Hartwig,German,Male,1880,1955
2527,J.D.H. Harvey,British,,,
2529,Kiyoshi Hasegawa,Japanese,Male,1891,1980
2530,Hasegawa Sabro,Japanese,Male,1907,1957
2531,Jan Hashey,American,Female,1938,
2532,Childe Hassam,American,Male,1859,1935
2533,Rafael Hastings,Peruvian,Male,1945,
2534,Hasui,Japanese,Male,1883,1957
2535,Makio Hasuike,Japanese,Male,1938,
2536,Peter Hatch,British,Male,,
2537,Hatsuo Ikeuchi,Japanese,Male,,
2538,Shigeru Hatsuyama,Japanese,Male,1897,1973
2539,Pierre Haubensak,Swiss,Male,1935,
2540,Declan Haun,American,Male,,
2541,Suzanne Hausammann,American,Female,1937,
2542,Johann Hauser,Czech,Male,1926,
2543,Carry (Carl Maria) Hauser,Austrian,Female,1895,1985
2544,Raoul Hausmann,German,Male,1886,1971
2545,Paul Haustein,German,Male,1880,1944
2546,Ashley Havinden,British,Male,1903,1973
2547,"Clementina, Lady Hawarden",British,Female,1822,1865
2549,Markus Hawlik,German,Male,1951,
2550,E. Hawthorne,British,,,
2551,Kirsten Hawthorne,American,Female,1949,
2552,Alex Hay,American,Male,1930,
2553,Yoshio Hayakawa,Japanese,Male,1917,
2554,Henri Hayden,French,Male,1883,1970
2555,David V. Hayes,American,Male,1931,
2556,Louis Hayet,Nationality unknown,Male,1864,1940
2557,Frank Jay Haynes,American,Male,1853,1921
2558,Stanley William Hayter,British,Male,1901,1988
2559,Nicholas Ház,American,Male,1883,1953
2560,Frank Hazenplug,American,Male,1874,1931
2561,Howard Head,American,Male,1914,1991
2562,Jack Heaney,American,Male,,
2563,Dennis Hearne,American,Male,1947,
2564,Dave Heath,American,Male,1931,
2565,Edith Heath,American,Female,1911,2005
2566,Milton Elting Hebald,American,Male,1917,
2567,Caroline Hebbe-Hammarskiold,Swedish,Female,1930,
2568,Josef Hecht,Polish,Male,,
2569,Erich Heckel,German,Male,1883,1970
2570,Wally Hedrick,American,Male,1928,2003
2571,Jon Hedu,American,Male,1914,1995
2572,Willy Heeks,American,Male,1951,
2573,Henry Heerup,Danish,Male,1905,1993
2574,Maria Hees,Dutch,Female,1948,
2575,Bernhard Heiliger,German,Male,1915,1995
2576,Michael Heindorff,German,Male,,
2577,Thomas Theodor Heine,German,Male,1867,1948
2578,Robert Heinecken,American,Male,1931,2006
2580,Michael Heizer,American,Male,1944,
2581,John Hejduk,American,Male,1929,2000
2582,Walter Helbig,German,Male,1878,1968
2583,Al Held,American,Male,1928,2005
2584,Riva Helfond,American,Female,1910,2002
2586,Jean Hélion,French,Male,1904,1987
2587,Nancy Hellebrand,American,Female,1944,
2589,"J.A. Henckels, Solingen, Germany",,,1731,
2590,Alexander Henderson,Canadian,Male,1831,1913
2591,Geoffrey Hendricks,American,Male,1931,
2593,Fritz Henle,American,Male,1909,1993
2594,Jan Henle,American,Male,1948,
2595,Florence Henri,Swiss,Female,1893,1982
2596,Frederick H. K. Henrion,British,Male,1914,1990
2597,Bill Henry,American,Male,,
2598,"Henry Disston & Sons, Inc.",American,,1840,
2599,William E. Hentschel,American,Male,1892,1962
2600,Barbara Hepworth,British,Female,1903,1975
2601,Henri (Paul Herrmann) Héran,German,Male,1864,1940
2602,Auguste Herbin,French,Male,1882,1960
2603,Arsène Herbinier,French,,,
2607,Albin J. Herek,American,Male,,
2608,Hanns Herkendell,German,Male,,
2609,Erik Herløw,Danish,Male,1913,1991
2612,Anthony Hernandez,American,Male,1947,
2613,Joan Hernández Pijuan,Spanish,Male,1931,2005
2614,Helena Hernmarck,Swedish,Female,1941,
2615,Georg Herold,German,Male,1947,
2616,Jacques Hérold,Romanian,Male,1910,1991
2617,Patrick Heron,British,Male,,
2620,Marcia Herscovitz,American,Female,1945,
2621,Albert Herter,American,Male,1871,1950
2623,Eva Hesse,American,Female,1936,1970
2624,Robert Joseph Hettel,American,Male,,
2625,Raymonde Heudebert,French,Male,1905,1991
2626,Wout van Heusden,Dutch,Male,,
2627,Anton Heyboer,Dutch,Male,1924,
2628,Ken Heyman,American,Male,1930,
2629,Antonin Heythum,American,Male,1901,1954
2630,Hibner,Polish,,,
2631,Sheila Hicks,American,Female,1934,
2632,Nankoku Hidai,Japanese,Male,1912,1999
2633,Hideshima Yukio,Japanese,Male,,
2634,Kenneth Hiebert,American,Male,1930,
2635,Higa Yoshiharu,Japanese,Male,1938,
2636,Chester Higgins Jr.,American,Male,1946,
2637,Dick Higgins,American,Male,1938,1998
2638,Edward Higgins,American,Male,1930,
2641,Ernest C. Higgins,American,Male,1915,
2642,Jene Highstein,American,Male,1942,
2643,Susumu Higuchi,Japanese,Male,,
2644,Rowland Hilder,British,Male,1905,
2645,Hilaire Hiler,American,Male,1898,1966
2646,Charles Christopher Hill,American,Male,1948,
2647,Clinton Hill,American,Male,1922,
2648,David Octavius Hill,British,Male,1802,1870
2649,Vernon Hill,British,Male,1886,1971
2650,Hille,Nationality unknown,,,
2651,John Hillers,American,Male,1843,1925
2652,Tristram Hillier,British,Male,1905,1983
2653,Hans Hillmann,German,Male,1925,
2654,Fannie Hillsmith,American,Female,1911,2007
2655,Hans Himbert,Swedish,Male,1951,
2656,Harvey Himelfarb,American,Male,1941,
2657,Lewis W. Hine,American,Male,1874,1940
2658,Charles Hinman,American,Male,1932,
2659,Kit Hinrichs,American,Male,1941,
2660,K. Hinterberger,German,,,
2661,Hans Hinterreiter,Swiss,Male,1902,1989
2662,Randal Richard Hinz,American,Male,1944,
2663,Philippe Hiquily,French,Male,1925,2013
2664,Key Hiraga,Japanese,Male,1936,2000
2665,Un'ichi Hiratsuka,Japanese,Male,1895,1997
2667,Joseph Hirsch,American,Male,1910,1981
2668,Stefan Hirsch,American,Male,1899,1964
2669,Ludwig Hirschfeld-Mack,German,Male,1893,1965
2670,Milton Hirschl,American,Male,1917,1999
2671,Morris Hirshfield,American,Male,1872,1946
2672,Terry Hirst,American,Male,1950,
2673,Franz Hitzler,German,Male,1946,
2674,Erik Hjorth,Danish,Male,1906,1982
2675,Hannah Höch,German,Female,1889,1978
2676,Rick McKee Hock,American,Male,1949,2015
2677,Antonius Höckelman,German,Male,1937,2000
2678,David Hockney,British,Male,1937,
2679,Howard Hodgkin,British,Male,1932,
2681,Ferdinand Hodler,Swiss,Male,1853,1918
2682,Gerhard Hoehme,German,Male,,
2683,Fred J. Hoertz,Nationality unknown,Male,,
2684,Beth Van Hoesen,American,Female,1926,2010
2685,Paul van Hoeydonck,Belgian,Male,1925,
2686,Karl Hofer,German,Male,1878,1955
2687,Charles Hoff,American,Male,1905,1970
2688,Arlene Hoffman,American,Female,1937,
2689,Bernard Hoffman,American,Male,1913,1979
2690,Lee Hoffman,American,Male,1942,
2691,Lilly E. Hoffman,American,Female,,
2692,Phillip W. Hoffman,American,Male,1936,
2693,Wolf Hoffman,German,Male,,
2694,Josef Hoffmann,Austrian,Male,1870,1956
2695,Alfred Hofkunst,Swiss,Male,1942,2004
2696,Rudolf Hoflehner,Austrian,Male,1916,1995
2697,Armin Hofmann,Swiss,Male,1920,
2698,Hans Hofmann,American,Male,1880,1966
2699,Christopher Martin Hofstetter,Swiss,Male,1944,
2700,Ludwig Hohlwein,German,Male,1874,1949
2702,Steven Holl,American,Male,1947,
2703,Tom Holland,American,Male,1936,
2705,Hans Hollein,Austrian,Male,1934,2014
2706,Roger Hollenbeck,American,Male,,
2707,Gordon Holler,American,Male,1935,
2708,Torben Holmback,Danish,,1933,
2709,Frank Graham Holmes,American,Male,1878,1954
2710,William Henry Holmes,American,Male,,
2711,Robert Holmgren,American,Male,1946,
2712,Pieter Holstein,Dutch,Male,1934,
2713,Carl Holty,American,Male,1900,1973
2714,Jenny Holzer,American,Female,1950,
2715,Friedl Holzer-Kjellberg,Finnish,Male,1905,1993
2716,David Holzman,Nationality unknown,Male,1943,
2717,Lorenzo Homar,American,Male,1913,2004
2719,Gottfried Honegger,Swiss,Male,1917,2016
2720,Göran Hongell,Finnish,Male,1902,1973
2721,Ethelyn Honig,American,Female,1933,
2722,Dorothy Hood,American,Female,1918,2000
2723,John Hoover,American,Male,1919,
2724,Saara Hopea,Finnish,Female,1925,1984
2725,Charles Hopkinson,American,Male,1869,1962
2726,Edward Hopper,American,Male,1882,1967
2728,Barbara Horosko,American,Female,1950,
2729,Bruce Horowitz,American,Male,1949,
2730,Nathan George Horwitt,American,Male,1898,1990
2732,Philippe Hosiasson,French,Male,1898,1978
2733,Koyo Hosoi,Japanese,Male,,
2734,Hosoda Masayoshi,Japanese,Male,,
2735,Eikoh Hosoe,Japanese,Male,1933,
2736,Takeichi Hotta,Japanese,Male,,
2737,Gordon House,British,Male,,
2738,Keith Hovis,American,Male,,
2739,Coy Howard,American,Male,1943,
2740,Eloise Howard,American,Female,1889,1985
2741,Peter Howson,British,Male,1958,
2742,John Hoyland,British,Male,1934,2011
2743,Alfred Hrdlicka,Austrian,Male,1928,
2744,Hermann Huber,Swiss,Male,1888,1967
2745,Max Huber,Italian,Male,1919,1992
2746,Patriz Hüber,German,Male,1878,1902
2747,Robert Hudson,American,Male,1938,
2748,Richard Hudson,American,Male,,
2749,Douglas Huebler,American,Male,1924,1997
2751,Patrick Hughes,British,Male,,
2752,Ralph Hughes,American,Male,1923,
2753,Toni Hughes,American,Female,1907,
2755,Georges Hugnet,French,Male,1906,1974
2756,Ian (Hugh Guiler) Hugo,American,Male,1898,1985
2757,Jean Hugo,French,Male,1894,1984
2758,Valentine Hugo,French,Female,1890,1968
2759,Sipke Huismans,Dutch,Male,,
2760,Huller,Swiss,,,
2761,John Hultberg,American,Male,1922,2005
2763,Richard P. (Sandy) Hume,American,Male,1946,
2765,Ralph Humphrey,American,Male,1932,1990
2766,Hundertwasser (Friedrich Stowasser),Austrian,Male,1928,2000
2767,Bryan Hunt,American,Male,1947,
2768,"Edward C. (""Pa"") Hunt",American,Male,1870,1934
2769,Richard Hunt,American,Male,1935,
2770,John Hunter,American,Male,1934,
2771,Max Hunziker,Nationality unknown,Male,,
2772,Robert Huot,American,Male,1935,
2773,Dudley Huppler,American,Male,1917,1988
2774,Frank Hurley,Australian,Male,1885,1962
2775,Michael Hurson,American,Male,1941,
2776,Luchita Hurtado,Mexican,Female,1920,
2777,Gene Hurwitt,American,Male,1906,1988
2778,Sidney Jack Hurwitz,American,Male,,
2779,Dalla Husband,Canadian,Female,1899,1945
2780,Terry Husebye,American,Male,1945,
2781,Vilmos Huszár,Dutch,Male,1884,1960
2782,Peter Hutchinson,British,Male,1930,
2784,Paul Huxley,British,Male,1938,
2785,Garth Huxtable,American,Male,1911,1989
2786,Kyu-Baik Hwang,Korean,Male,1932,
2787,Lisa Hyatt,American,Female,1949,
2788,Philip Hyde,American,Male,1921,
2789,Scott Hyde,American,Male,1926,
2791,Henri-Gabriel Ibels,French,Male,1867,1936
2792,Arinori Ichihara,Japanese,Male,,
2793,Tetsuya Ichimura,Japanese,Male,1930,
2794,Paul Ickovic,American,Male,1944,
2795,Shoichi Ida,Japanese,Male,1941,2006
2796,Ide Sakiko,Japanese,Male,1927,
2797,Takenobu Igarashi,Japanese,Male,1944,
2798,Yoshiaki Iida,Japanese,Male,1947,
2799,Kyo Ikebe,Japanese,Male,,
2800,Ikeda Fumio (pen Name: Suijo),Japanese,Male,1912,
2801,Masuo Ikeda,Japanese,Male,1934,1997
2803,Ikko (Ikko Narahara),Japanese,Male,1931,
2804,Hisae Imai,Japanese,Female,1931,2009
2805,Toshimitsu Imai,Japanese,Male,1928,2002
2806,Birney Imes III,American,Male,1951,
2807,Jörg Immendorff,German,Male,1945,2007
2809,Akira Inada,Japanese,Male,1949,
2810,Inagaki Tomoo,Japanese,Male,1902,1980
2811,Gérald Incandela,French,Male,1952,
2812,Robert Indiana,American,Male,1928,
2813,Anthony Ingolia,American,Male,1921,
2814,Robert Ingram,Nationality unknown,Male,,
2815,Mark Innerst,American,Male,1957,
2816,Genichiro Inokuma,Japanese,Male,1902,1993
2817,Will Insley,American,Male,1929,2011
2820,Eugène Ionesco,French,Male,1909,1994
2821,Jean Ipoustéguy,French,Male,1920,2006
2822,Angelo Ippolito,American,Male,1922,2001
2823,David Ireland,American,Male,1930,
2824,Richard W. Ireland,American,Male,1925,
2825,Carlos Irizarry,American,Male,1938,
2826,Marcos Irizarry,American,Male,1936,1995
2828,Robert Irwin,American,Male,1928,
2829,Rolf Iseli,Swiss,Male,1934,
2830,Hortense B. Isenberg,American,Female,,
2831,Eric Isenburger,American,Male,1902,1994
2832,Sheila Isham,American,Female,1927,
2833,Shuji Ishii,Japanese,Male,,
2834,Yasuhiro Ishimoto,Japanese,Male,1921,2012
2835,Eiko Ishioka,Japanese,Female,1938,2012
2836,Yukihisa Isobe,Japanese,Male,1936,
2837,Arata Isozaki,Japanese,Male,1931,
2838,Marvin Israel,American,Male,1924,1984
2839,Robert Israel,American,Male,1939,
2840,Jozef Israels,Dutch,Male,1824,1911
2841,Junichi Itahashi,Japanese,Male,1942,
2842,Kenji Itoh,Japanese,Male,1915,
2843,Johannes Itten,Swiss,Male,1888,1967
2844,Graciela Iturbide,Mexican,Female,1943,
2845,Olja Ivanjicki,Yugoslav,Female,1931,2009
2846,Earl Iversen,American,Male,1943,
2847,Norman Ives,Nationality unknown,Male,1923,1978
2848,Koji Iwagami,Japanese,Male,1951,
2849,Reika Iwami,Japanese,Female,1927,
2850,Takeji Iwamiya,Japanese,Male,1920,
2851,Yoshiyuki Iwase,Japanese,Male,,
2852,Iyola,Canadian Inuit,Male,1933,2000
2853,Izis,French,Male,1911,1980
2854,Shigeru Izumi,Japanese,Male,1922,1995
2855,Christian Jaccard,French,Male,1939,
2856,Joseph Jachna,American,Male,1935,2016
2857,Bill Jacklin,British,Male,1943,
2858,Robert Jacks,Australian,Male,1943,
2859,Gerald Jackson,American,Male,1943,
2860,Jean Jackson,Nationality unknown,,,
2861,Martin Jackson,American,Male,1919,1986
2862,Oliver Jackson,American,Male,1935,
2863,William Henry Jackson,American,Male,1843,1942
2864,David Jacob,American,Male,1928,
2865,Max Jacob,French,Male,1876,1944
2866,Walter Jacob,German,Male,1893,1964
2867,Aldo Jacober,Italian,Male,1939,
2868,Lotte Jacobi,American,Female,1896,1990
2869,Arne Jacobsen,Danish,Male,1902,1971
2871,Alexandra Nikolaevna Jacobson,Russian,Female,,
2872,James J. Jacobson,American,Male,,
2873,J. Jacquelin,French,,,
2874,Alain Jacquet,French,Male,1939,2008
2875,Yvonne Jacquette,American,Female,1934,
2876,Willy Jaeckel,German,Male,1888,1944
2877,Bernhard Jaeger,German,Male,,
2878,N. Jay Jaffee,American,Male,1921,1999
2879,Shirley Jaffe,American,Female,1923,2016
2880,Christopher P. James,American,Male,1947,
2881,Marcel Janco,Israeli,Male,1895,1984
2882,Sidney Janis,American,Male,1896,1989
2883,Tony Jannetti,American,Male,1947,
2884,Alain Jans,French,Male,,
2885,Angela Jansen,American,Female,1929,
2886,Franz Maria Jansen,German,Male,1885,1958
2887,Horst Janssen,German,Male,1929,1995
2888,Richard Janthur,German,Male,1883,1956
2889,Rudolph Janu,American,Male,1934,
2890,Théophile Jaquen,French,Male,,
2891,Richards Jarden,American,Male,1947,
2892,Evandro Carlos Jardim,Brazilian,Male,,
2893,Alfred Jarry,French,Male,1873,1907
2894,James Jarvaise,American,Male,1925,
2895,Valerie Jaudon,American,Female,1945,
2896,Alexei Jawlensky,Russian,Male,1864,1941
2898,Marcel Jean,French,Male,1900,1993
2899,Pierre Jeanneret,Swiss,Male,1896,1967
2900,Jeff (Jeff Russell),American,Male,1942,
2901,Werner Jeker,Swiss,Male,1944,
2902,Paul Jenkins,American,Male,1923,2012
2903,Thomas Jenkins,American,Male,1953,2008
2904,Neil Jenney,American,Male,1945,
2905,Payne Jennings,British,,,
2906,Alfred Jensen,American,Male,1903,1981
2907,Bill Jensen,American,Male,1945,
2909,Jacob Jensen,Danish,Male,1926,2015
2911,Floris Jespers,Belgian,Male,1889,1965
2912,Oscar Jespers,Belgian,Male,1887,1970
2913,Jess,American,Male,1923,2004
2914,Luis Jimenez,American,Male,1940,2006
2915,Max Jiménez,Costa Rican,Male,1908,1949
2916,Edith Jimenez,Paraguayan,Female,1918,2004
2918,Carl H. Johansen III,American,,,
2919,Patricia Johanson,American,Female,1940,
2920,Augustus John,British,Male,1878,1961
2921,Gwen John,British,Female,1876,1939
2922,Jiri John,Czech,Male,1923,1972
2923,Jasper Johns,American,Male,1930,
2924,Clifton Johnson,American,Male,1865,1940
2925,Daniel LaRue Johnson,American,Male,1938,
2926,Lester F. Johnson,American,Male,1919,2010
2927,Philip Johnson,American,Male,1906,2005
2928,Ray Johnson,American,Male,1927,1995
2929,Ynez Johnston,American,Female,1920,
2930,Joan Jonas,American,Female,1936,
2931,Allen Jones,British,Male,1937,
2932,E. Powis Jones,American,Male,1919,
2933,Harold Jones,American,Male,1940,
2934,Joe Jones,American,Male,1934,1993
2935,John Paul Jones,American,Male,1924,1999
2936,Pirkle Jones,American,Male,1914,2009
2937,Robert Edmond Jones,American,Male,1887,1954
2938,Charles Jongejans,Dutch,Male,,
2939,Raymond Jonson,American,Male,1891,1982
2940,Sven Jonson,Swedish,Male,1902,1981
2941,Paul Joostens,Dutch,Male,1889,1960
2942,Raymond Jordan,American,Male,1895,
2943,Asger Jorn,Danish,Male,1914,1973
2944,Ken Josephson,American,Male,1932,
2945,Henri-Gustave Jossot,French,Male,1866,1951
2946,Bernard Joubert,French,Male,1946,
2947,Carl Jakob Jucker,Swiss,Male,1902,1997
2948,Donald Judd,American,Male,1928,1994
2949,Finn Juhl,Danish,Male,1912,1989
2950,Sven-Eric Juhlin,Swedish,Male,1940,
2951,Mervin Jules,American,Male,1912,1994
2952,Bishin Jumonji,Japanese,Male,1947,
2953,Dora Jung,Finnish,Female,1906,1980
2954,Theodor Jung,American,Male,1906,1996
2955,J. P. Junot,French,,,
2956,Joan Junyer,American,Male,1904,1994
2957,Robert Kabak,American,Male,1930,
2960,Reuben Kadish,American,Male,1913,
2961,Menashe Kadishman,Israeli,Male,1932,2015
2962,Kafemann,Nationality unknown,,,
2963,Frida Kahlo,Mexican,Female,1907,1954
2964,Louis I. Kahn,American,Male,1901,1974
2965,Max Kahn,American,Male,1902,2005
2966,Richard Kahn,American,Male,1947,
2967,Wolf Kahn,American,Male,1927,
2968,Jacob Kainen,American,Male,1909,2001
2969,Leopold von Kalckreuth,German,Male,1855,1928
2970,Viaceslav Kalinin,Russian,Male,1939,
2971,Horst-Egon Kalinowski,German,Male,1924,2013
2972,Simpson Kalisher,American,Male,1926,
2973,Richard Kalvar,American,Male,1944,
2974,Yusaku Kamekura,Japanese,Male,1915,1997
2975,Takahisa Kamijyo,Japanese,Male,1940,
2977,Gerome Kamrowski,American,Male,1914,2004
2978,Consuelo Kanaga,American,Female,1894,1978
2979,Kanamori Yoshio,Japanese,Male,1922,
2980,Eizi Kanbayashi,Japanese,Male,,
2981,Vasily Kandinsky,French,Male,1866,1944
2982,John Kane,American,Male,1860,1934
2983,Bob Kane,American,Male,1937,2013
2984,Matsumi Kanemitsu,American,Male,1922,1992
2985,Sam Kaner,American,Male,,
2986,Mitsuo Kano,Japanese,Male,1933,
2987,Alexander Kanoldt,German,Male,1881,1939
2988,Morris Kantor,American,Male,1896,1974
2989,Tim Kantor,American,Male,1932,
2990,Herbert W. Kapitzki,Nationality unknown,Male,,
2991,Anatoli Lvovich Kaplan,Russian,Male,1902,1980
2993,Jerome Kaplan,American,Male,1920,
2994,Peggy Jarrell Kaplan,American,Female,1943,
2995,Anish Kapoor,British,Male,1954,
2996,Susan Kaprov,American,Female,1946,
2997,Allan Kaprow,American,Male,1927,2006
2998,Janusz Kapusta,Polish,Male,1951,
2999,Erica Karawina,German,Female,1904,2003
3000,Dennis Kardon,American,Male,1950,
3001,Bernard Karfiol,American,Male,1886,1952
3002,"Karhula-Iitala, company design",Finnish,,,
3004,Wolf Karnagel,German,Male,1940,
3005,G. Karquel,French,,,
3006,Yousuf Karsh,Canadian,Male,1908,2002
3007,Kasai,Nationality unknown,,,
3008,Gertrude Käsebier,American,Female,1852,1934
3009,Pentti Kaskipuo,Finnish,Male,1930,
3010,Lajos Kassák,Hungarian,Male,1887,1967
3011,Barbara Kasten,American,Female,1936,
3012,Karl Kasten,American,Male,1916,2010
3013,William Katavolos,American,Male,1924,
3014,Eiichiro Katayama,Nationality unknown,,,
3015,Koji Kato,Japanese,Male,,
3016,Alex Katz,American,Male,1927,
3017,Joel Katz,Nationality unknown,Male,,
3018,Leo Katz,American,Male,1887,1982
3019,Herbert Katzman,American,Male,1923,2004
3020,E. McKnight Kauffer,American,Male,1890,1954
3021,Craig Kauffman,American,Male,1932,2010
3022,Donald  Kaufman,American,Male,1935,
3024,Pettus Kaufman,Nationality unknown,,,
3025,Willy Kaufmann,Swiss,Male,1932,
3026,Max Kaus,German,Male,1891,1977
3027,Kikuji Kawada,Japanese,Male,1933,
3028,Kawakami Sumio,Japanese,Male,1895,1972
3029,Kawanishi Hide,Japanese,Male,,
3030,On Kawara,Japanese,Male,1933,
3031,Takeshi Kawashima,Japanese,Male,1930,
3032,J. P. Kayser Sohn,German,,1814,
3033,Kayserzinn Workshop,German,,,
3034,Kazuko,Japanese,Female,1942,
3035,Jerry Kearns,American,Male,1943,
3037,Pat Keely,British,Male,,
3038,Kim Keever,American,Female,1950,
3039,Kein,American,,,
3041,Ernst Keller,Swiss,Male,1891,1968
3042,Henry George Keller,American,Male,1869,1949
3044,Douglas Kelley,American,Male,1928,
3045,Mike Kelley,American,Male,1954,2012
3046,Jean Kellogg,American,Female,1910,1995
3047,Daniel Kelly,American,Male,1947,
3048,Ellsworth Kelly,American,Male,1923,2015
3049,James Kelly,American,Male,1913,
3050,Leon Kelly,American,Male,1901,1982
3051,Richard Kelly,American,Male,1910,1977
3052,Sherman L. Kelly,American,Male,1869,1952
3053,Paul Kelpe,American,Male,1902,1985
3054,Richard Kemble,American,Male,1932,2007
3055,Zoltan Kemeny,Swiss,Male,1907,1965
3056,Roland Kempe,Swedish,Male,,
3057,William Sargent Kendall,American,Male,1869,1938
3058,Mel Kendrick,American,Male,1949,
3059,Isamu Kenmochi,Japanese,Male,1912,1971
3060,Clarence Kennedy,American,Male,1892,1972
3061,Gene Kennedy,American,Male,1946,
3062,Eric Henri Kennington,British,Male,1888,1960
3065,Rockwell Kent,American,Male,1882,1971
3066,Colleen Frances Kenyon,American,Female,1951,
3067,György Kepes,American,Male,1906,2001
3068,Juliet Kepes,American,Female,1919,1999
3069,G. Ray Kerciu,American,Male,1933,
3071,Eugène Nestor de Kermadec,French,Male,1899,1976
3072,André Kertész,American,Male,1894,1985
3073,Alan Kessler,American,Male,1945,
3074,Jon Kessler,American,Male,1957,
3075,Robert Glenn Ketchum,American,Male,1947,
3076,Mar Jean Kettunen,American,Female,1926,
3078,Bhupen P. Khakhar,Indian,Male,1934,2003
3079,Krishen Khanna,Indian,Male,1925,
3081,Henry Khudyakov,Russian,Male,1930,
3082,Kiawak Ashoona,Canadian,Male,1933,
3083,Michael Kidner,British,Male,1917,
3085,Hubert Kiecol,German,Male,1950,
3086,Anselm Kiefer,German,Male,1945,
3087,William Kienbusch,American,Male,1914,1980
3088,Edward Kienholz,American,Male,1927,1994
3090,Günther Kieser,German,Male,1930,
3091,Frederick Kiesler,American,Male,1890,1965
3092,Ken Kiff,British,Male,1935,2001
3093,Mokuma Kikuhata,Japanese,Male,1935,
3094,Chris Killip,British,Male,1946,
3095,Kenneth Kilstrom,American,Male,1922,1995
3096,Tchah-Sup Kim,Korean,Male,1942,
3097,Ihei Kimura,Japanese,Male,1901,1974
3098,Kosuke Kimura,Japanese,Male,1936,
3099,Risaburo Kimura,Japanese,Male,1924,
3100,Shigeru Kimura,Japanese,Male,,
3101,David Kindersley,British,Male,1915,
3102,Bruce Anthony King,Canadian,Male,1934,
3104,Phillip King,British,Male,1934,
3105,W. B. King,American,,1880,1927
3106,Dong Kingman,American,Male,1911,2000
3107,Hazel Kingsbury,American,Female,1907,1982
3108,Jonah Kinigstein,American,Male,1923,
3109,Tomio Kinoshita,Japanese,Male,1923,2014
3110,Darius Kinsey,American,Male,1869,1945
3111,Martin Kippenberger,German,Male,1953,1997
3112,Yasuhiro Kira,Japanese,Male,1947,
3113,Michael Kirby,American,Male,1931,
3114,Guenther C. Kirchberger,German,Male,1928,
3115,Ernst Ludwig Kirchner,German,Male,1880,1938
3116,Alain Kirili,French,Male,1946,
3117,Eve Kirk,British,Female,1900,1969
3118,Per Kirkeby,Danish,Male,1938,
3119,Toshiyuki Kita,Japanese,Male,1942,
3120,Shozo Kitadai,Japanese,Male,1921,2001
3121,R. B. Kitaj,American,Male,1932,2007
3122,Fumio Kitaoka,Japanese,Male,1918,2007
3123,Poul Kjærholm,Danish,Male,1929,1980
3124,Jóhannes Sveinsson Kjarval,Icelandic,Male,1885,1972
3125,Charles Klabunde,American,Male,1934,
3126,Konrad Klapheck,German,Male,,
3127,Klara,British,,,
3128,Gabi Klasmer,Israeli,Female,1950,
3129,Felix Klee,German,Male,1907,1990
3130,Paul Klee,German,Male,1879,1940
3131,Ron Kleemann,American,Male,1937,2014
3132,Allen Klein,American,Male,1938,
3133,Cesar Klein,German,Male,1876,1954
3134,David Klein,American,Male,1918,2005
3135,Irwin B. Klein,American,Male,1933,1974
3136,William Klein,American,Male,1928,
3137,Yves Klein,French,Male,1928,1962
3138,Richard Kleinberg,American,Male,1949,
3139,Lea Kleiner,Chilean,Female,1929,
3140,Paul Kleinschmidt,German,Male,1883,1949
3141,Vera Klement,American,Female,,
3142,Werner Klemke,German,Male,1917,
3143,Walther Klemm,German,Male,1883,1957
3144,Mark Klett,American,Male,1952,
3145,Carl Heinz Kliemann,German,Male,1924,
3146,Erika Giovanna Klien,Austrian,Female,1900,1957
3147,Gustav Klimt,Austrian,Male,1862,1918
3148,Franz Kline,American,Male,1910,1962
3149,Max Klinger,German,Male,1857,1920
3150,Stuart Klipper,American,Male,1941,
3152,Gustav Kluge,German,Male,1947,
3155,Sergei Senkin,Russian,Male,1894,1963
3156,Berndt Klyvare,Swedish,Male,,
3157,Stefan Knapp,British,Male,1921,1996
3159,Karl Knaths,American,Male,1891,1971
3160,Werner Knaupp,German,Male,1936,
3161,Ernest Knee,American,Male,1917,1983
3162,Gwen Knight,American,Female,1913,2005
3163,Karla Knight,American,Female,1958,
3165,Donald R. Knorr,American,Male,1922,
3166,Charles Knowles,American,Male,1939,1958
3167,Christopher Knowles,American,Male,1959,
3168,Justin Knowles,British,Male,,
3169,Jonathan Knowlton,American,Male,1937,
3170,Win Knowlton,American,Male,1953,
3171,Archibald Knox,British,Male,1864,1933
3172,Jack Knox,British,Male,1936,
3174,Yasuhide Kobashi,Japanese,Male,1931,
3175,Kobayashi Riichiro,Japanese,Male,,
3176,Robert Kobayashi,American,Male,1925,
3177,Aleksander Kobzdej,Polish,Male,1920,1972
3179,Kenneth Koch,American,Male,1925,2002
3180,Benita Koch-Otte,German,Female,1892,1976
3181,Reina Kochashian,Nationality unknown,Female,,
3182,Karl Koehler,American,Male,1913,
3183,Fritz Koenig,German,Male,1924,
3184,W. Koenigstein,Austrian,Male,1944,
3185,Ottokar Koeppen,German,Male,,
3186,Karl Koepping,German,Male,1848,1914
3187,Henry Koerner,American,Male,1915,1991
3188,Jinkichi Koga,Japanese,Male,,
3189,Moissey Kogan,Russian,Male,1879,1945
3191,Oskar Kogoj,Yugoslav,Male,1942,
3192,Gabriel Kohn,American,Male,1910,1975
